"[1, 1, 3]","[0, 0, 1, 0]","[['bait', 'chum', 'fly', 'sinker']]"
"[1, 1, 3]","[0, 1, 0, 0]","[['jack', 'nada', 'nothing', 'squat']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 0, 0, 1]","[['anklet', 'bangle', 'brooch', 'pendant']]"
"[2, 3, 1]","[1, 1, 0, 0]","[['few', 'handful', 'several', 'some'], ['asteroid', 'comet', 'moon', 'planet']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['mite', 'scorpion', 'spider', 'tick']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[1, 0, 0, 0]","[['altar', 'reliquary', 'shrine', 'temple']]"
"[0, 2, 2]","[0, 0, 0, 0]",[]
"[4, 1, 0]","[1, 1, 1, 1]","[['gerbil', 'hamster', 'rat', 'vole'], ['carp', 'gripe', 'grouse', 'moan'], ['harp', 'horn', 'organ', 'triangle'], ['keyboard', 'monitor', 'mouse', 'speaker']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['hero', 'hoagie', 'grinder', 'sub']]"
"[2, 2, 2]","[0, 1, 1, 0]","[['acrylic', 'oil', 'tempera', 'watercolor'], ['falafel', 'katsu', 'samosa', 'schnitzel']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[2, 4, 0]","[1, 1, 0, 0]","[['corduroy', 'denim', 'linen', 'tweed'], ['ghost', 'phantom', 'specter', 'spirit']]"
"[2, 2, 2]","[1, 1, 0, 0]","[['chameleon', 'gecko', 'iguana', 'monitor'], ['desert', 'forest', 'grassland', 'tundra']]"
"[2, 3, 1]","[1, 0, 1, 0]","[['blizzard', 'cyclone', 'squall', 'tornado'], ['chicago', 'munich', 'philadelphia', 'rio']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['boat', 'car', 'plane', 'train']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[2, 3, 1]","[1, 0, 1, 0]","[['booby', 'gull', 'pelican', 'puffin'], ['furious', 'incensed', 'irate', 'livid']]"
"[1, 4, 0]","[0, 1, 0, 0]","[['colon', 'comma', 'hyphen', 'period']]"
"[1, 3, 1]","[0, 0, 1, 0]","[['cuba', 'japan', 'malta', 'palau']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['bassoon', 'clarinet', 'flute', 'oboe']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['clock', 'hourglass', 'sundial', 'watch']]"
"[1, 4, 0]","[1, 0, 0, 0]","[['ash', 'cedar', 'maple', 'pine']]"
"[2, 3, 1]","[1, 0, 1, 0]","[['hawk', 'move', 'peddle', 'vend'], ['dolphin', 'manatee', 'otter', 'seal']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['kangaroo', 'koala', 'wallaby', 'wombat']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 2, 2]","[1, 0, 0, 0]","[['aroma', 'bouquet', 'fragrance', 'scent']]"
"[2, 3, 1]","[1, 0, 1, 0]","[['ferry', 'junk', 'tug', 'yacht'], ['flank', 'loin', 'round', 'shank']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['heel', 'lace', 'sole', 'tongue']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['cucumber', 'eggplant', 'pepper', 'tomato']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[4, 2, 0]","[1, 1, 1, 1]","[['add', 'divide', 'multiply', 'subtract'], ['fly', 'gnat', 'moth', 'wasp'], ['tang', 'tetra', 'skate', 'sole'], ['alley', 'cool', 'copy', 'lap']]"
"[2, 2, 2]","[0, 0, 1, 1]","[['banana', 'coconut', 'mango', 'pineapple'], ['emu', 'kiwi', 'ostrich', 'penguin']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['beret', 'bowler', 'fedora', 'fez']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[0, 0, 1, 0]","[['anvil', 'cochlea', 'hammer', 'stirrup']]"
"[0, 3, 1]","[0, 0, 0, 0]",[]
"[2, 4, 0]","[1, 1, 0, 0]","[['beak', 'muzzle', 'snout', 'trunk'], ['boxer', 'dalmatian', 'husky', 'poodle']]"
"[4, 1, 1]","[1, 1, 1, 1]","[['chrome', 'edge', 'opera', 'safari'], ['amy', 'beth', 'jo', 'meg'], ['jazz', 'pop', 'punk', 'rap'], ['baby', 'jon', 'kim', 'wayne']]"
"[1, 4, 0]","[1, 0, 0, 0]","[['barley', 'oat', 'rye', 'spelt']]"
"[2, 4, 0]","[0, 0, 1, 1]","[['beef', 'pork', 'poultry', 'venison'], ['row', 'quarrel', 'spat', 'tiff']]"
"[1, 1, 3]","[0, 1, 0, 0]","[['cup', 'medal', 'ribbon', 'trophy']]"
"[1, 0, 4]","[1, 0, 0, 0]","[['ascot', 'bolo', 'scarf', 'tie']]"
"[4, 0, 3]","[1, 1, 1, 1]","[['almond', 'cashew', 'pecan', 'walnut'], ['americano', 'cappuccino', 'espresso', 'latte'], ['emerald', 'forest', 'kelly', 'olive'], ['bean', 'clean', 'fox', 'peanut']]"
"[1, 3, 1]","[1, 0, 0, 0]","[['caw', 'chirp', 'cluck', 'tweet']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[2, 2, 2]","[0, 1, 1, 0]","[['beta', 'chi', 'delta', 'iota'], ['gnat', 'gnaw', 'gnocchi', 'gnome']]"
"[1, 2, 2]","[0, 1, 0, 0]","[['envy', 'greed', 'lust', 'pride']]"
"[1, 2, 2]","[1, 0, 0, 0]","[['cardamom', 'clove', 'coriander', 'cumin']]"
"[0, 4, 0]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 0, 1, 0]","[['beet', 'carrot', 'corn', 'onion']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 0, 4]","[1, 0, 0, 0]","[['ankle', 'knee', 'shin', 'thigh']]"
"[0, 0, 4]","[0, 0, 0, 0]",[]
"[1, 3, 1]","[0, 1, 0, 0]","[['ketchup', 'mayo', 'relish', 'tartar']]"
"[1, 1, 3]","[0, 0, 1, 0]","[['dust', 'mop', 'sweep', 'vacuum']]"
"[0, 1, 3]","[0, 0, 0, 0]",[]
"[1, 1, 3]","[1, 0, 0, 0]","[['boot', 'loafer', 'pump', 'sneaker']]"
